risk_score,risk_level,business_age_years,total_violations,violation_rate,total_permits,issued_permits,permit_compliance_rate,recent_violation,high_risk_industry
0.6930672587356028,Medium,18.98,0,0.0,0,0,1.0,0,0
0.5626419107311134,Medium,10.58,0,0.0,0,0,1.0,0,1
0.7399832496712944,High,5.72,0,0.0,0,0,1.0,0,1
0.5405873381698861,Medium,4.98,0,0.0,0,0,1.0,0,1
0.7230340774861563,High,21.8,0,0.0,0,0,1.0,0,0
0.7823947999235309,High,11.04,0,0.0,0,0,1.0,0,0
0.6776489738585967,Medium,34.12,0,0.0,0,0,1.0,0,0
0.818743233606997,High,9.34,0,0.0,0,0,1.0,0,0
0.18025729828464898,Low,1.19,0,0.0,0,0,1.0,0,0
0.8308884912439316,High,9.96,0,0.0,0,0,1.0,0,0
0.3886202993777102,Low,3.36,0,0.0,0,0,1.0,0,0
0.7772499884596875,High,11.37,0,0.0,0,0,1.0,0,0
0.6554248691230506,Medium,29.57,0,0.0,0,0,1.0,0,0
0.5637545965083588,Medium,4.75,0,0.0,0,0,1.0,0,1
0.48127696607147025,Medium,4.98,0,0.0,0,0,1.0,0,0
0.640996951746159,Medium,25.78,0,0.0,0,0,1.0,0,0
0.5541505399489159,Medium,47.65,0,0.0,0,0,1.0,0,0
0.3556048169771685,Low,3.57,0,0.0,0,0,1.0,0,0
0.26067357084129217,Low,27.58,0,0.0,0,0,1.0,0,1
0.8196606937726695,High,12.9,0,0.0,0,0,1.0,0,0
0.610955155543577,Medium,5.37,0,0.0,0,0,1.0,0,0
0.3553638235563764,Low,3.75,0,0.0,0,0,1.0,0,0
0.6565074611202846,Medium,6.1,0,0.0,0,0,1.0,0,0
0.20254781138080627,Low,1.65,0,0.0,0,0,1.0,0,0
0.2049561136737633,Low,1.72,0,0.0,0,0,1.0,0,0
0.4872106066822755,Medium,4.39,0,0.0,0,0,1.0,0,0
0.12303094301882432,Low,1.05,0,0.0,0,0,1.0,0,0
0.40951640215271135,Medium,3.99,0,0.0,0,0,1.0,0,0
0.7471278418250953,High,8.34,0,0.0,0,0,1.0,0,0
0.3939839218021139,Low,14.74,0,0.0,0,0,1.0,0,1
0.05984542145968337,Low,0.35,0,0.0,0,0,1.0,0,0
0.10548796733549878,Low,0.84,0,0.0,0,0,1.0,0,0
0.6779108390035553,Medium,28.15,0,0.0,0,0,1.0,0,0
0.3578075577524634,Low,2.1,0,0.0,0,0,1.0,0,1
0.3742232804737483,Low,3.96,0,0.0,0,0,1.0,0,0
0.34175103044692373,Low,4.06,0,0.0,0,0,1.0,0,0
0.7131444651064104,High,20.9,0,0.0,0,0,1.0,0,0
0.12726222203943588,Low,0.68,0,0.0,0,0,1.0,0,0
0.7230340774861563,High,21.89,0,0.0,0,0,1.0,0,0
0.7450454834815877,High,20.4,0,0.0,0,0,1.0,0,0
0.5214945008170803,Medium,5.21,0,0.0,0,0,1.0,0,0
0.8114145115006357,High,12.57,0,0.0,0,0,1.0,0,0
0.21830570456295706,Low,2.06,0,0.0,0,0,1.0,0,0
0.430542877570156,Medium,5.06,0,0.0,0,0,1.0,0,0
0.8114145115006357,High,12.57,0,0.0,0,0,1.0,0,0
0.7547641629872154,High,8.57,0,0.0,0,0,1.0,0,0
0.6856244877961304,Medium,6.78,0,0.0,0,0,1.0,0,0
0.430542877570156,Medium,5.06,0,0.0,0,0,1.0,0,0
0.8155326449152659,High,15.65,0,0.0,0,0,1.0,0,0
0.36259135409223014,Low,3.01,0,0.0,0,0,1.0,0,0
0.8408659278712913,High,9.48,0,0.0,0,0,1.0,0,0
0.6893271302047457,Medium,21.11,0,0.0,0,0,1.0,0,0
0.27077561042122567,Low,2.1,0,0.0,0,0,1.0,0,0
0.6352283655921627,Medium,18.9,0,0.0,0,0,1.0,0,0
0.11825052027880767,Low,1.28,0,0.0,0,0,1.0,0,1
0.6276725745403989,Medium,44.05,0,0.0,0,0,1.0,0,0
0.4026751244387171,Medium,15.85,0,0.0,0,0,1.0,0,1
0.2049561136737633,Low,1.73,0,0.0,0,0,1.0,0,0
0.42884197550608694,Medium,31.78,0,0.0,0,0,1.0,0,1
0.6996079783740297,Medium,21.93,0,0.0,0,0,1.0,0,0
0.3127324624095525,Low,3.25,0,0.0,0,0,1.0,0,0
0.5106972255006504,Medium,12.06,0,0.0,0,0,1.0,0,0
0.36707372136951766,Low,2.94,0,0.0,0,0,1.0,0,1
0.07148098695232248,Low,0.71,0,0.0,0,0,1.0,0,0
0.07824235428100795,Low,0.32,0,0.0,0,0,1.0,0,0
0.379328431223681,Low,33.43,0,0.0,0,0,1.0,0,1
0.16058339476386282,Low,1.45,0,0.0,0,0,1.0,0,1
0.2531839488861869,Low,1.96,0,0.0,0,0,1.0,0,0
0.10548796733549878,Low,0.82,0,0.0,0,0,1.0,0,0
0.4872106066822755,Medium,4.4,0,0.0,0,0,1.0,0,0
0.7086262310556687,High,7.0,0,0.0,0,0,1.0,0,1
0.8441286852390265,High,14.47,0,0.0,0,0,1.0,0,0
0.7340660728914311,High,20.06,0,0.0,0,0,1.0,0,0
0.40486246751832156,Medium,12.54,0,0.0,0,0,1.0,0,1
0.5300823227736323,Medium,4.9,0,0.0,0,0,1.0,0,0
0.8198891776418238,High,9.67,0,0.0,0,0,1.0,0,0
0.6352283655921627,Medium,18.9,0,0.0,0,0,1.0,0,0
0.3553638235563764,Low,3.74,0,0.0,0,0,1.0,0,0
0.5424856693730478,Medium,4.82,0,0.0,0,0,1.0,0,0
0.7678774210721441,High,8.8,0,0.0,0,0,1.0,0,0
0.8155326449152659,High,15.72,0,0.0,0,0,1.0,0,0
0.8342470002849026,High,14.15,0,0.0,0,0,1.0,0,0
0.8454647259478655,High,19.09,0,0.0,0,0,1.0,0,0
0.7565144851960365,High,7.62,0,0.0,0,0,1.0,0,1
0.08365911828065545,Low,0.72,0,0.0,0,0,1.0,0,0
0.29876110964671687,Low,2.77,0,0.0,0,0,1.0,0,0
0.25570146256994164,Low,1.69,0,0.0,0,0,1.0,0,1
0.6121589450057676,Medium,5.51,0,0.0,0,0,1.0,0,0
0.07094441283841842,Low,0.65,0,0.0,0,0,1.0,0,0
0.7668907545719901,High,17.64,0,0.0,0,0,1.0,0,0
0.2953787996366641,Low,3.06,0,0.0,0,0,1.0,0,0
0.16790639160788887,Low,1.47,0,0.0,0,0,1.0,0,1
0.5767161412412205,Medium,38.82,0,0.0,0,0,1.0,0,0
0.7810866047409489,High,9.25,0,0.0,0,0,1.0,0,0
0.29876110964671687,Low,2.84,0,0.0,0,0,1.0,0,0
0.8274807958307232,High,11.66,0,0.0,0,0,1.0,0,0
0.8360026100667547,High,15.35,0,0.0,0,0,1.0,0,0
0.6949516691097665,Medium,32.59,0,0.0,0,0,1.0,0,0
0.8342470002849026,High,14.38,0,0.0,0,0,1.0,0,0
0.09173033203528183,Low,0.73,0,0.0,0,0,1.0,0,0
0.4407790827083428,Medium,4.19,0,0.0,0,0,1.0,0,0
0.34175103044692373,Low,4.06,0,0.0,0,0,1.0,0,0
0.17671021023988118,Low,1.8,0,0.0,0,0,1.0,0,0
0.15562837011544833,Low,1.27,0,0.0,0,0,1.0,0,0
0.056682329451257535,Low,0.59,0,0.0,0,0,1.0,0,0
0.5106972255006504,Medium,12.06,0,0.0,0,0,1.0,0,0
0.49126824433877464,Medium,4.55,0,0.0,0,0,1.0,0,0
0.5050820309885773,Medium,56.81,0,0.0,0,0,1.0,0,0
0.751762121505,High,20.31,0,0.0,0,0,1.0,0,0
0.39059490250392576,Low,3.84,0,0.0,0,0,1.0,0,0
0.7314517708346483,High,7.37,0,0.0,0,0,1.0,0,0
0.5968275430703102,Medium,18.82,0,0.0,0,0,1.0,0,0
0.7768707180531551,High,8.21,0,0.0,0,0,1.0,0,0
0.430542877570156,Medium,5.06,0,0.0,0,0,1.0,0,0
0.5106972255006504,Medium,12.06,0,0.0,0,0,1.0,0,0
0.18305316236392488,Low,1.33,0,0.0,0,0,1.0,0,0
0.672876196120178,Medium,6.59,0,0.0,0,0,1.0,0,0
0.28053458954544347,Low,30.52,0,0.0,0,0,1.0,0,1
0.6738438708125041,Medium,6.27,0,0.0,0,0,1.0,0,0
0.430542877570156,Medium,5.06,0,0.0,0,0,1.0,0,0
0.8684384854260383,High,9.4,0,0.0,0,0,1.0,0,0
0.7648761231332485,High,19.98,0,0.0,0,0,1.0,0,0
0.5106972255006504,Medium,12.06,0,0.0,0,0,1.0,0,0
0.4872106066822755,Medium,4.4,0,0.0,0,0,1.0,0,0
0.7456058581645352,High,7.78,0,0.0,0,0,1.0,0,0
0.2504069995090037,Low,1.87,0,0.0,0,0,1.0,0,0
0.7380884086267643,High,19.65,0,0.0,0,0,1.0,0,0
0.5628843098651077,Medium,57.31,0,0.0,0,0,1.0,0,0
0.8408659278712913,High,9.48,0,0.0,0,0,1.0,0,0
0.7471278418250953,High,8.35,0,0.0,0,0,1.0,0,0
0.8475204155951189,High,12.31,0,0.0,0,0,1.0,0,0
0.7017132564665167,High,18.92,0,0.0,0,0,1.0,0,0
0.6662613480166159,Medium,37.06,0,0.0,0,0,1.0,0,0
0.387001613357128,Low,3.9,0,0.0,0,0,1.0,0,0
0.6500132281526202,Medium,26.06,0,0.0,0,0,1.0,0,0
0.0670785253440821,Low,0.55,0,0.0,0,0,1.0,0,0
0.18305316236392488,Low,1.33,0,0.0,0,0,1.0,0,0
0.4781689217469452,Medium,15.4,0,0.0,0,0,1.0,0,1
0.31068421760169135,Low,2.35,0,0.0,0,0,1.0,0,0
0.5647664456363579,Medium,6.07,0,0.0,0,0,1.0,0,0
0.2816026975816763,Low,2.59,0,0.0,0,0,1.0,0,0
0.0397072228391431,Low,0.04,0,0.0,0,0,1.0,0,0
0.430542877570156,Medium,5.06,0,0.0,0,0,1.0,0,0
0.8342470002849026,High,14.35,0,0.0,0,0,1.0,0,0
0.7631755235623465,High,8.82,0,0.0,0,0,1.0,0,0
0.349961002223863,Low,2.33,0,0.0,0,0,1.0,0,0
0.6480046698652168,Medium,21.06,0,0.0,0,0,1.0,0,0
0.5490595168258828,Medium,53.31,0,0.0,0,0,1.0,0,0
0.6437183091081294,Medium,21.16,0,0.0,0,0,1.0,0,0
0.7380884086267643,High,19.65,0,0.0,0,0,1.0,0,0
0.41574325063852985,Medium,3.46,0,0.0,0,0,1.0,0,0
0.6683345729609231,Medium,6.31,0,0.0,0,0,1.0,0,0
0.6763898555584894,Medium,43.23,0,0.0,0,0,1.0,0,0
0.8491866994422225,High,14.95,0,0.0,0,0,1.0,0,0
0.3514812520437394,Low,2.96,0,0.0,0,0,1.0,0,0
0.29010968409051036,Low,2.74,0,0.0,0,0,1.0,0,0
0.6987195452440309,Medium,5.35,0,0.0,0,0,1.0,0,1
0.802867377212262,High,10.48,0,0.0,0,0,1.0,0,0
0.8276964701272146,High,13.28,0,0.0,0,0,1.0,0,0
0.8261673353173463,High,15.28,0,0.0,0,0,1.0,0,0
0.8342470002849026,High,14.06,0,0.0,0,0,1.0,0,0
0.04257808097109918,Low,0.23,0,0.0,0,0,1.0,0,0
0.7961786975965613,High,10.66,0,0.0,0,0,1.0,0,0
0.10548796733549878,Low,0.82,0,0.0,0,0,1.0,0,0
0.3003904678766793,Low,2.36,0,0.0,0,0,1.0,0,0
0.40495002422160603,Medium,5.06,0,0.0,0,0,1.0,0,1
0.7138747632977854,High,6.79,0,0.0,0,0,1.0,0,1
0.8149419608910732,High,13.03,0,0.0,0,0,1.0,0,0
0.09199610119346555,Low,0.9,0,0.0,0,0,1.0,0,0
0.6511340331507379,Medium,6.37,0,0.0,0,0,1.0,0,0
0.6500132281526202,Medium,25.98,0,0.0,0,0,1.0,0,0
0.143362206589003,Low,1.57,0,0.0,0,0,1.0,0,0
0.5106972255006504,Medium,12.06,0,0.0,0,0,1.0,0,0
0.5990803496784676,Medium,5.97,0,0.0,0,0,1.0,0,0
0.8380511666971167,High,14.74,0,0.0,0,0,1.0,0,0
0.5722848814366581,Medium,71.23,0,0.0,0,0,1.0,0,0
0.6839122269847613,Medium,23.06,0,0.0,0,0,1.0,0,0
0.7615915294868727,High,19.82,0,0.0,0,0,1.0,0,0
0.6511340331507379,Medium,6.4,0,0.0,0,0,1.0,0,0
0.7088008082288331,High,7.03,0,0.0,0,0,1.0,0,0
0.8410132371471863,High,13.82,0,0.0,0,0,1.0,0,0
0.5798605748772039,Medium,5.31,0,0.0,0,0,1.0,0,0
0.5628843098651077,Medium,57.31,0,0.0,0,0,1.0,0,0
0.8143364963466344,High,10.34,0,0.0,0,0,1.0,0,0
0.6458407069509713,Medium,27.65,0,0.0,0,0,1.0,0,0
0.34175103044692373,Low,4.06,0,0.0,0,0,1.0,0,0
0.7772499884596875,High,11.41,0,0.0,0,0,1.0,0,0
0.7549982886577836,High,8.9,0,0.0,0,0,1.0,0,1
0.83929543081171,High,14.57,0,0.0,0,0,1.0,0,0
0.7450454834815877,High,20.44,0,0.0,0,0,1.0,0,0
0.349961002223863,Low,2.33,0,0.0,0,0,1.0,0,0
0.8342470002849026,High,14.32,0,0.0,0,0,1.0,0,0
0.521562449220974,Medium,7.06,0,0.0,0,0,1.0,0,0
0.4675738373007944,Medium,4.23,0,0.0,0,0,1.0,0,0
0.14696646664911348,Low,0.97,0,0.0,0,0,1.0,0,0
0.3549382951738591,Low,3.73,0,0.0,0,0,1.0,0,0
0.8408659278712913,High,9.48,0,0.0,0,0,1.0,0,0
0.6111589282402992,Medium,6.04,0,0.0,0,0,1.0,0,0
0.521562449220974,Medium,7.06,0,0.0,0,0,1.0,0,0
0.5309214539493317,Medium,5.3,0,0.0,0,0,1.0,0,0
0.5106972255006504,Medium,12.06,0,0.0,0,0,1.0,0,0
0.12897655793814244,Low,0.91,0,0.0,0,0,1.0,0,0
0.0397072228391431,Low,0.04,0,0.0,0,0,1.0,0,0
0.521562449220974,Medium,7.06,0,0.0,0,0,1.0,0,0
0.3886202993777102,Low,3.37,0,0.0,0,0,1.0,0,0
0.3713575461471183,Low,3.5,0,0.0,0,0,1.0,0,0
0.8261673353173463,High,15.24,0,0.0,0,0,1.0,0,0
0.3432679346703795,Low,3.41,0,0.0,0,0,1.0,0,0
0.16230131413763357,Low,1.44,0,0.0,0,0,1.0,0,0
0.143362206589003,Low,1.57,0,0.0,0,0,1.0,0,0
0.7619940244356446,High,19.27,0,0.0,0,0,1.0,0,0
0.8261673353173463,High,15.25,0,0.0,0,0,1.0,0,0
0.7831845340766636,High,10.26,0,0.0,0,0,1.0,0,0
0.2311517089073876,Low,1.62,0,0.0,0,0,1.0,0,0
0.5874212185400809,Medium,5.34,0,0.0,0,0,1.0,0,0
0.6045549200207855,Medium,5.92,0,0.0,0,0,1.0,0,0
0.2990455030469408,Low,18.19,0,0.0,0,0,1.0,0,1
0.6941539236482325,Medium,18.06,0,0.0,0,0,1.0,0,0
0.672876196120178,Medium,6.74,0,0.0,0,0,1.0,0,0
0.5378331683069412,Medium,7.09,0,0.0,0,0,1.0,0,0
0.39059490250392576,Low,3.86,0,0.0,0,0,1.0,0,0
0.7894336208310793,High,15.59,0,0.0,0,0,1.0,0,0
0.5523336690099676,Medium,50.06,0,0.0,0,0,1.0,0,0
0.7768707180531551,High,8.2,0,0.0,0,0,1.0,0,0
0.10548796733549878,Low,0.81,0,0.0,0,0,1.0,0,0
0.0670785253440821,Low,0.55,0,0.0,0,0,1.0,0,0
0.725243493687613,High,7.44,0,0.0,0,0,1.0,0,0
0.41574325063852985,Medium,3.46,0,0.0,0,0,1.0,0,0
0.6828069247904958,Medium,6.34,0,0.0,0,0,1.0,0,0
0.7850382007301991,High,17.2,0,0.0,0,0,1.0,0,0
0.3155822796611186,Low,17.59,0,0.0,0,0,1.0,0,1
0.31277519973698564,Low,2.08,0,0.0,0,0,1.0,0,0
0.777017038564892,High,11.82,0,0.0,0,0,1.0,0,0
0.7403429163822562,High,7.15,0,0.0,0,0,1.0,0,0
0.8276964701272146,High,13.4,0,0.0,0,0,1.0,0,0
0.8155326449152659,High,15.63,0,0.0,0,0,1.0,0,0
0.4097670543134409,Medium,3.89,0,0.0,0,0,1.0,0,0
0.813631037502838,High,16.15,0,0.0,0,0,1.0,0,0
0.36448998212787354,Low,2.94,0,0.0,0,0,1.0,0,0
0.7590605932431481,High,17.88,0,0.0,0,0,1.0,0,0
0.3525950092086608,Low,3.04,0,0.0,0,0,1.0,0,0
0.768300877477983,High,8.31,0,0.0,0,0,1.0,0,0
0.16544880646882423,Low,1.16,0,0.0,0,0,1.0,0,0
0.7326860341534461,High,7.77,0,0.0,0,0,1.0,0,0
0.2504069995090037,Low,1.87,0,0.0,0,0,1.0,0,0
0.2846620522190508,Low,2.4,0,0.0,0,0,1.0,0,0
0.5194575675017772,Medium,4.7,0,0.0,0,0,1.0,0,0
0.7748179800481465,High,9.1,0,0.0,0,0,1.0,0,0
0.7735425148965811,High,8.73,0,0.0,0,0,1.0,0,0
0.34979338694338324,Low,3.29,0,0.0,0,0,1.0,0,0
0.29714283144367276,Low,3.19,0,0.0,0,0,1.0,0,0
0.7668907545719901,High,17.85,0,0.0,0,0,1.0,0,0
0.6181492555254039,Medium,6.45,0,0.0,0,0,1.0,0,0
0.38713117003869807,Low,24.06,0,0.0,0,0,1.0,0,1
0.5647529048690839,Medium,37.72,0,0.0,0,0,1.0,0,0
0.32920028364567694,Low,3.17,0,0.0,0,0,1.0,0,0
0.28717680944793333,Low,2.65,0,0.0,0,0,1.0,0,0
0.03344609155041618,Low,0.24,0,0.0,0,0,1.0,0,0
0.387001613357128,Low,3.9,0,0.0,0,0,1.0,0,0
0.21830570456295706,Low,2.06,0,0.0,0,0,1.0,0,0
0.8198891776418238,High,9.67,0,0.0,0,0,1.0,0,0
0.7118815627084853,High,8.06,0,0.0,0,0,1.0,0,0
0.6500132281526202,Medium,25.98,0,0.0,0,0,1.0,0,0
0.06231781365908458,Low,0.51,0,0.0,0,0,1.0,0,0
0.3356481446872846,Low,4.06,0,0.0,0,0,1.0,0,1
0.6859284600603216,Medium,5.71,0,0.0,0,0,1.0,0,0
0.3514812520437394,Low,2.99,0,0.0,0,0,1.0,0,0
0.7971668016741223,High,9.15,0,0.0,0,0,1.0,0,1
0.8276964701272146,High,13.31,0,0.0,0,0,1.0,0,0
0.7840569167883019,High,8.98,0,0.0,0,0,1.0,0,0
0.45174162928258954,Medium,4.31,0,0.0,0,0,1.0,0,0
0.3127324624095525,Low,3.21,0,0.0,0,0,1.0,0,0
0.3188541486884588,Low,2.05,0,0.0,0,0,1.0,0,0
0.6763898555584894,Medium,43.06,0,0.0,0,0,1.0,0,0
0.5474048712715956,Medium,11.06,0,0.0,0,0,1.0,0,1
0.3462616944010074,Low,2.38,0,0.0,0,0,1.0,0,1
0.6213187432589548,Medium,28.7,0,0.0,0,0,1.0,0,0
0.1927136164750026,Low,1.76,0,0.0,0,0,1.0,0,0
0.7137336457511867,High,6.52,0,0.0,0,0,1.0,0,1
0.8149419608910732,High,13.06,0,0.0,0,0,1.0,0,0
0.4570596169292202,Medium,4.15,0,0.0,0,0,1.0,0,0
0.6718520131460953,Medium,6.55,0,0.0,0,0,1.0,0,0
0.7961786975965613,High,10.65,0,0.0,0,0,1.0,0,0
0.6150091799960791,Medium,5.57,0,0.0,0,0,1.0,0,0
0.381680483502201,Low,4.01,0,0.0,0,0,1.0,0,1
0.5968275430703102,Medium,18.82,0,0.0,0,0,1.0,0,0
0.5145689147299314,Medium,4.73,0,0.0,0,0,1.0,0,0
0.6650702234640015,Medium,31.48,0,0.0,0,0,1.0,0,0
0.5145689147299314,Medium,4.76,0,0.0,0,0,1.0,0,0
0.13264300374106966,Low,1.12,0,0.0,0,0,1.0,0,0
0.83929543081171,High,14.69,0,0.0,0,0,1.0,0,0
0.17425885348328912,Low,1.66,0,0.0,0,0,1.0,0,0
0.16787516958666568,Low,1.39,0,0.0,0,0,1.0,0,0
0.21830570456295706,Low,2.06,0,0.0,0,0,1.0,0,0
0.3892753769861529,Low,3.71,0,0.0,0,0,1.0,0,0
0.6002428272502877,Medium,30.54,0,0.0,0,0,1.0,0,0
0.672876196120178,Medium,6.66,0,0.0,0,0,1.0,0,0
0.37322730322506775,Low,3.64,0,0.0,0,0,1.0,0,1
0.7580341300585215,High,17.57,0,0.0,0,0,1.0,0,0
0.7091290985475188,High,5.13,0,0.0,0,0,1.0,0,0
0.18059124640267246,Low,1.48,0,0.0,0,0,1.0,0,0
0.6419413486561172,Medium,6.07,0,0.0,0,0,1.0,0,1
0.7668907545719901,High,17.79,0,0.0,0,0,1.0,0,0
0.6150091799960791,Medium,5.65,0,0.0,0,0,1.0,0,0
0.8276964701272146,High,13.48,0,0.0,0,0,1.0,0,0
0.3514812520437394,Low,3.0,0,0.0,0,0,1.0,0,0
0.8143364963466344,High,10.29,0,0.0,0,0,1.0,0,0
0.7843034306114842,High,11.57,0,0.0,0,0,1.0,0,0
0.06750570192109591,Low,0.48,0,0.0,0,0,1.0,0,0
0.8087861911357483,High,10.46,0,0.0,0,0,1.0,0,0
0.6500132281526202,Medium,26.06,0,0.0,0,0,1.0,0,0
0.16787285300238888,Low,1.5,0,0.0,0,0,1.0,0,0
0.8276964701272146,High,13.52,0,0.0,0,0,1.0,0,0
0.24398219340515775,Low,2.16,0,0.0,0,0,1.0,0,0
0.7314517708346483,High,7.4,0,0.0,0,0,1.0,0,0
0.7750350258997557,High,19.77,0,0.0,0,0,1.0,0,0
0.6150091799960791,Medium,5.65,0,0.0,0,0,1.0,0,0
0.27077561042122567,Low,2.12,0,0.0,0,0,1.0,0,0
0.6882069519894721,Medium,29.06,0,0.0,0,0,1.0,0,0
0.8226676286462353,High,11.75,0,0.0,0,0,1.0,0,0
0.5892364227065321,Medium,38.06,0,0.0,0,0,1.0,0,0
0.7131444651064104,High,20.9,0,0.0,0,0,1.0,0,0
0.3202789245040116,Low,2.82,0,0.0,0,0,1.0,0,1
0.1863571806177149,Low,1.53,0,0.0,0,0,1.0,0,0
0.5872470774417027,Medium,6.06,0,0.0,0,0,1.0,0,0
0.7471278418250953,High,8.33,0,0.0,0,0,1.0,0,0
0.6567746973970711,Medium,5.83,0,0.0,0,0,1.0,0,1
0.8276964701272146,High,13.39,0,0.0,0,0,1.0,0,0
0.4675738373007944,Medium,4.25,0,0.0,0,0,1.0,0,0
0.12726222203943588,Low,0.68,0,0.0,0,0,1.0,0,0
0.5948917132357253,Medium,5.88,0,0.0,0,0,1.0,0,0
0.5574057931949212,Medium,4.51,0,0.0,0,0,1.0,0,0
0.02167000779827867,Low,0.07,0,0.0,0,0,1.0,0,0
0.2940847113888107,Low,26.4,0,0.0,0,0,1.0,0,1
0.5424856693730478,Medium,4.82,0,0.0,0,0,1.0,0,0
0.430542877570156,Medium,5.06,0,0.0,0,0,1.0,0,0
0.8440339449331742,High,9.44,0,0.0,0,0,1.0,0,0
0.7257745211577612,High,7.73,0,0.0,0,0,1.0,0,0
0.521562449220974,Medium,7.06,0,0.0,0,0,1.0,0,0
0.6690101315713942,Medium,27.49,0,0.0,0,0,1.0,0,0
0.07824235428100795,Low,0.33,0,0.0,0,0,1.0,0,0
0.14378835252955174,Low,1.31,0,0.0,0,0,1.0,0,0
0.7579386156036322,High,7.65,0,0.0,0,0,1.0,0,1
0.2778994838138406,Low,2.31,0,0.0,0,0,1.0,0,0
0.7597116420270984,High,20.56,0,0.0,0,0,1.0,0,0
0.3514812520437394,Low,2.98,0,0.0,0,0,1.0,0,0
0.7456016830829356,High,7.73,0,0.0,0,0,1.0,0,1
0.734727446195106,High,8.94,0,0.0,0,0,1.0,0,0
0.16230131413763357,Low,1.44,0,0.0,0,0,1.0,0,0
0.6671337823448328,Medium,5.33,0,0.0,0,0,1.0,0,1
0.6657658842337613,Medium,22.48,0,0.0,0,0,1.0,0,0
0.3067808107587409,Low,3.1,0,0.0,0,0,1.0,0,0
0.5075540887955164,Medium,4.57,0,0.0,0,0,1.0,0,0
0.41584132239190263,Medium,12.65,0,0.0,0,0,1.0,0,1
0.28729964299198085,Low,3.32,0,0.0,0,0,1.0,0,0
0.8342470002849026,High,14.2,0,0.0,0,0,1.0,0,0
0.802867377212262,High,10.52,0,0.0,0,0,1.0,0,0
0.5197995647439378,Medium,4.59,0,0.0,0,0,1.0,0,0
0.6941539236482325,Medium,18.06,0,0.0,0,0,1.0,0,0
0.5106972255006504,Medium,12.06,0,0.0,0,0,1.0,0,0
0.14325067671982689,Low,1.1,0,0.0,0,0,1.0,0,0
0.16230131413763357,Low,1.44,0,0.0,0,0,1.0,0,0
0.3713575461471183,Low,3.53,0,0.0,0,0,1.0,0,0
0.7392473681480225,High,22.83,0,0.0,0,0,1.0,0,0
0.5286977277699502,Medium,49.22,0,0.0,0,0,1.0,0,0
0.7230340774861563,High,21.82,0,0.0,0,0,1.0,0,0
0.6045549200207855,Medium,5.9,0,0.0,0,0,1.0,0,0
0.33759770409842105,Low,3.44,0,0.0,0,0,1.0,0,1
0.6666532918536637,Medium,6.48,0,0.0,0,0,1.0,0,0
0.6045549200207855,Medium,5.93,0,0.0,0,0,1.0,0,0
0.12866149089333528,Low,1.57,0,0.0,0,0,1.0,0,1
0.5106972255006504,Medium,12.06,0,0.0,0,0,1.0,0,0
0.5145689147299314,Medium,4.73,0,0.0,0,0,1.0,0,0
0.7580341300585215,High,17.57,0,0.0,0,0,1.0,0,0
0.8114145115006357,High,12.57,0,0.0,0,0,1.0,0,0
0.8196606937726695,High,12.91,0,0.0,0,0,1.0,0,0
0.5300823227736323,Medium,4.84,0,0.0,0,0,1.0,0,0
0.8235841660580001,High,13.23,0,0.0,0,0,1.0,0,0
0.47347279627932526,Medium,4.47,0,0.0,0,0,1.0,0,0
0.12726222203943588,Low,0.68,0,0.0,0,0,1.0,0,0
0.2953787996366641,Low,3.06,0,0.0,0,0,1.0,0,0
0.33002550756010013,Low,1.9,0,0.0,0,0,1.0,0,0
0.521562449220974,Medium,7.06,0,0.0,0,0,1.0,0,0
0.31267696560703523,Low,16.06,0,0.0,0,0,1.0,0,1
0.6666532918536637,Medium,6.48,0,0.0,0,0,1.0,0,0
0.02167000779827867,Low,0.1,0,0.0,0,0,1.0,0,0
0.09495657711121006,Low,0.44,0,0.0,0,0,1.0,0,0
0.33461437499290464,Low,3.43,0,0.0,0,0,1.0,0,1
0.7480547048775592,High,18.54,0,0.0,0,0,1.0,0,0
0.7581606327580628,High,8.6,0,0.0,0,0,1.0,0,0
0.8114145115006357,High,12.57,0,0.0,0,0,1.0,0,0
0.8415922447308084,High,15.44,0,0.0,0,0,1.0,0,0
0.36153573802104794,Low,4.05,0,0.0,0,0,1.0,0,0
0.4058273903115246,Medium,4.34,0,0.0,0,0,1.0,0,1
0.7183146705090923,High,19.37,0,0.0,0,0,1.0,0,0
0.13264300374106966,Low,1.12,0,0.0,0,0,1.0,0,0
0.21830570456295706,Low,2.06,0,0.0,0,0,1.0,0,0
0.7463083007788042,High,9.04,0,0.0,0,0,1.0,0,0
0.76246512000674,High,8.8,0,0.0,0,0,1.0,0,1
0.3744140835054434,Low,2.9,0,0.0,0,0,1.0,0,0
0.8180127418267086,High,12.96,0,0.0,0,0,1.0,0,0
0.3549382951738591,Low,3.73,0,0.0,0,0,1.0,0,0
0.3172303952998103,Low,2.39,0,0.0,0,0,1.0,0,0
0.12303094301882432,Low,1.06,0,0.0,0,0,1.0,0,0
0.672876196120178,Medium,6.72,0,0.0,0,0,1.0,0,0
0.30121728354164873,Low,3.38,0,0.0,0,0,1.0,0,1
0.2664326196383091,Low,39.23,0,0.0,0,0,1.0,0,1
0.4057114297568169,Medium,3.98,0,0.0,0,0,1.0,0,1
0.7118815627084853,High,8.06,0,0.0,0,0,1.0,0,0
0.3897126317325054,Low,55.32,0,0.0,0,0,1.0,0,0
